,ticker,160_0_EMA_100_EMA_21,160_0_EMA_200_EMA_21,160_0_EMA_200_EMA_50,160_0_EMA_21_EMA_9,160_0_EMA_50_EMA_9,160_262_EMA_100_EMA_21,160_262_EMA_200_EMA_21,160_262_EMA_200_EMA_50,160_262_EMA_21_EMA_9,160_262_EMA_50_EMA_9,160_583_EMA_100_EMA_21,160_583_EMA_200_EMA_21,160_583_EMA_200_EMA_50,160_583_EMA_21_EMA_9,160_583_EMA_50_EMA_9,160_874_EMA_100_EMA_21,160_874_EMA_200_EMA_21,160_874_EMA_200_EMA_50,160_874_EMA_21_EMA_9,160_874_EMA_50_EMA_9,250_0_EMA_100_EMA_21,250_0_EMA_200_EMA_21,250_0_EMA_200_EMA_50,250_0_EMA_21_EMA_9,250_0_EMA_50_EMA_9,250_262_EMA_100_EMA_21,250_262_EMA_200_EMA_21,250_262_EMA_200_EMA_50,250_262_EMA_21_EMA_9,250_262_EMA_50_EMA_9,250_583_EMA_100_EMA_21,250_583_EMA_200_EMA_21,250_583_EMA_200_EMA_50,250_583_EMA_21_EMA_9,250_583_EMA_50_EMA_9,250_874_EMA_100_EMA_21,250_874_EMA_200_EMA_21,250_874_EMA_200_EMA_50,250_874_EMA_21_EMA_9,250_874_EMA_50_EMA_9,500_0_EMA_100_EMA_21,500_0_EMA_200_EMA_21,500_0_EMA_200_EMA_50,500_0_EMA_21_EMA_9,500_0_EMA_50_EMA_9,500_262_EMA_100_EMA_21,500_262_EMA_200_EMA_21,500_262_EMA_200_EMA_50,500_262_EMA_21_EMA_9,500_262_EMA_50_EMA_9,500_583_EMA_100_EMA_21,500_583_EMA_200_EMA_21,500_583_EMA_200_EMA_50,500_583_EMA_21_EMA_9,500_583_EMA_50_EMA_9,500_874_EMA_100_EMA_21,500_874_EMA_200_EMA_21,500_874_EMA_200_EMA_50,500_874_EMA_21_EMA_9,500_874_EMA_50_EMA_9
HOD.TO,9.45,12.8185156272588,-16.844582153565447,-38.36711035667709,94.0544869304841,67.0502175420208,0.0,0.0,0.0,9.975475728430023,0.0,-59.48107453832455,-34.00526808671164,-33.52577954116022,30.765085415913397,-6.54979843159146,0.0,0.0,0.0,71.47973559251014,35.35659405362779,17.0804282505324,0.3372681281618815,-17.97556719022686,82.80217899299564,49.86888306176034,-10.665240229724125,-1.5962441314553983,-8.615948670944084,11.99791301200543,4.110793810735906,49.412814321805165,24.12420382165605,12.177985948477742,186.43684496875332,115.85017263516436,83.06104478155507,50.11624368101623,100.46342325215684,155.38577940265606,111.78805543758534,40.95883768465379,33.799925430486766,30.393996247654787,117.04091448834204,98.26137993841698,-28.3095481954506,-17.339312406576983,-25.619834710743795,60.454963819637904,11.499166030189482,33.18304705467165,33.97405487570134,18.805187604710326,212.21939216946743,109.22677730170916,124.093583631127,54.14666329604326,2.9856055251895146,219.89742168488576,193.17243923822488
BCE.TO,10.75,-2.128475551294342,-2.891287586738628,-5.092322643343046,9.785580829288444,-0.1763660111991087,-0.9611088704670896,0.0364166059723161,-4.201226108907317,3.8972029551880887,0.7506087353918527,0.0,0.0,0.0,3.078869826918692,2.117221746104552,-14.153743387593623,-13.06555302341045,-14.166537797005642,-2.8641493140138845,-12.276553163764389,-10.07513110961414,-13.57220033751329,-9.78077678719472,11.625758229950634,-0.8164452762081942,-2.455554723466935,0.0,0.0,11.002400510337258,6.502172412575389,-0.4480864778334537,0.0,0.0,13.764373483519291,15.028427983024788,-3.2041320053520828,-1.970650711163,1.128118188916863,15.269687036970844,0.6150411922939454,-10.120530074362884,6.910597654410519,-4.9772756109793015,29.72398733476881,10.919064133906618,1.1119549556624635,0.6107878865064902,-1.7567455870797768,14.325005163122048,14.248310121928318,-0.8103727714748817,0.0,0.0,35.05049239971392,-0.2411590374987654,0.0,0.0,0.0,22.73937512301901,9.213200352049004
CRON.TO,0.0,-48.49182539807049,-20.832840784810333,-41.22757762691561,76.04232689961778,3.543193399918096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.932688940988143,-26.942522535927303,0.0,66.89671404862901,-3.706319118023004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.932688940988143,-26.942522535927303,0.0,66.89671404862901,-3.706319118023004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENB.TO,11.5,-6.786973413221757,-8.25201843730163,-13.577797965799862,-1.3015280512655436,4.430013742986141,-17.645435404308703,-18.624958143259185,-10.53601091963872,3.5846335180371947,-2.3196201816871844,-4.256820319849472,-4.256820319849472,-5.926622765757281,2.1793905563385865,-5.79366691746526,2.8934677772906627,0.0876808417360788,1.5124945199474022,13.025400465627651,11.96599093775757,-3.084892101987828,-4.946036229250002,0.0,13.127017501428409,13.149450046270935,-6.468491281863654,-8.522616286216225,-6.970200138379438,13.37570530954427,7.845030729689749,0.0,0.0,0.0,4.062249686427386,-2.2388562577021363,-14.427342936435924,-11.613046537931083,-9.885854725548391,1.6447475853582905,13.504659983998408,-16.08996572411772,-16.02491032597557,-1.4004462671147575,36.2706080816402,29.71160159873358,21.78671844373801,28.51669403393542,26.409414340448823,25.85360690678113,20.72028483509716,12.052029090321732,13.993761262393887,1.985167938544049,23.609629871679424,21.770362186212434,10.169342011606128,32.851487010541284,23.0438463889175,36.14571861239547,35.36455090347068
FIRE.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCO.TO,-1.34,-14.536157779401025,-11.684587813620077,-12.843355605048243,12.032686418280642,-14.778044320339486,-9.889697293865398,-10.266768992557834,-40.70756513790733,8.023423970651821,-4.975557633392005,-1.3642564802182762,-3.478854024556615,-3.888130968622103,-9.902166463318473,3.7264358770126695,-7.89721485473467,-20.86497157851094,-19.74540345526119,18.89588390812822,-6.767488044931074,1.2522309943723666,-16.14668973105265,0.0,31.355391004682087,15.553534392651052,-23.823859512515646,-24.50516415441469,-7.35615440640932,23.71584178131329,7.097757212647734,0.0,0.0,0.0,-26.860358477839515,-28.87906198948973,-30.31298272542364,-36.64911345471626,-8.969476175017581,23.98021315410964,-13.500525854690393,-15.822709632152051,-32.047312583451856,-0.9688652743248594,62.76545103209512,14.207320475449446,14.439526002485035,-5.877086481285639,-9.322651128914792,51.36266774827759,38.50139283154793,-38.4841399887466,-46.332567841070045,-16.966000570466914,-17.837346313337154,-56.27714745361845,-9.611619252667357,-20.458456786682945,-17.25031941161629,57.8695140271898,16.851928018033075
PD.TO,-3.490000000000001,0.0,0.0,0.0,13.570985287403213,37.69911461662226,0.0,0.0,0.0,-29.58875735105856,-44.46452317395034,-38.66721646226507,-33.90191128391899,-19.590991377987805,16.834654684150728,-11.79977055113143,28.353579014047785,16.65145135447331,8.318118021139979,25.82811264142139,46.44971023806652,1.601830663615567,-8.017817371937646,-24.30278884462151,34.38018734660529,54.0138371028384,42.285714285714285,32.285714285714285,0.0,18.458283958853027,9.27820493910556,-43.6539822995932,-73.38800943227022,-93.8084314490578,52.58061316199358,-3.316880097936518,-12.07100591715976,0.0,0.0,11.121431488545218,17.90393013100436,22.64842341858344,-16.173714326270762,6.269085561187836,77.5449052558103,74.66426934008348,81.05586415305413,36.91762375957556,51.21293800539085,131.61293085445908,94.28700202696268,24.148344146359555,-12.591004000223492,-0.7628724427910143,86.98292050624751,68.55809307820394,49.84047046209299,-0.546487504648054,-27.56465517241379,109.93287486799709,103.14893252195122
RCI.B.TO,3.700000000000003,0.0,0.0,0.0,2.707916243078272,-2.4449877750611377,0.0966962127316716,-1.3859790491539077,-6.395440873832515,6.624642165672672,4.289282981627478,-8.238495205638412,-6.395581647060096,-11.337500148858464,10.820481776542817,3.716350402485324,-1.5345268542199524,-2.30179028132992,-3.478260869565216,1.1346555527502495,4.205298626829389,-5.251852969819298,-5.286866975421532,-4.743294979831067,20.61088292537008,12.308270767109672,16.246269634329952,14.160961577457911,0.0,13.71750269781905,14.821218585971131,-8.220202351078107,-6.766866085338953,0.0,13.43590745336578,14.698831656189007,-11.949196626902795,-16.039034112505547,-19.530150160621,-7.058571949259623,4.302630714359459,18.22085642624626,11.91365689871946,-3.704693744078705,45.26750352036101,29.504461529326303,23.115974805320203,10.534285057844746,0.0,37.94466291176586,38.297014479602446,6.110877543509504,-9.039355453651128,-4.452239611440902,33.33212073699612,18.8977799486783,-13.705264461181434,-33.237306533562915,-43.09447608459096,15.748047625019716,8.004458541257316
BMO.TO,8.5,-0.1637498720704235,0.0,0.0,12.168755381230268,6.740697447886228,-5.611358753347579,-5.424842376022324,-10.412511285868582,17.21996757798272,6.647896576609331,0.0,0.0,0.0,12.486863814140872,9.23646212197618,-6.950174966909737,-7.760741133763877,-11.356282877809807,2.5933918415153867,-5.831453513725975,0.4220062355243901,-0.500370928056482,-0.163015792154876,24.60213235715079,15.146188472173446,0.676560453950245,-0.6364534181937873,-3.725815367606401,25.53120839241037,9.810341499663473,-12.10908078211656,-12.633448456391704,-14.974604632780398,17.732597719165458,14.556341262474222,-2.851259088777788,-1.185957547173952,-1.185957547173952,2.212669329674749,-2.801368168697689,-5.785064060645137,-2.818399961856324,-4.967106500513172,49.29343600228523,24.460412266877277,35.01991397779918,32.0867410149295,0.0,68.54085197075582,47.58042572239699,-17.58511752310443,-21.926470259008774,-16.26710547000284,32.60845992069005,19.34537371961413,-5.794978945148435,-13.446144825178566,-8.580662795282647,17.309834873310713,7.9160087827927
WCP.TO,0.5899999999999999,0.0,0.0,0.0,36.45988481988118,42.674418604651166,-29.043980727898493,-30.89175646691636,-12.342407030541397,-3.654863332655496,-23.552936346447936,-22.703657502511494,-22.703657502511494,-31.319822513138444,3.1995000768399278,-18.24110398709,0.0,0.0,0.0,7.810350099373183,0.0,0.4981320049813316,-3.082614056720088,-7.590361445783142,60.04561389734257,51.5254908268047,-21.495036839485383,-3.5573716593866003,-0.5207301542380178,13.723309947925104,-13.425421582781889,16.146351965982202,14.06595346267192,2.9555186136718508,45.78506098145472,20.844707202038663,27.679858321092983,14.27488666133987,0.0,74.96108216636522,45.331952070611166,-62.16902641377118,-38.303447768795294,-30.158971098048525,72.76044223257067,34.014955378614665,-15.933184113919642,-6.233291891872514,0.0,35.8842087656163,6.127540458099114,12.580286689823376,22.06032247301617,-10.167610769085904,116.00330133051924,59.8223168821667,20.09620440043856,-3.562990081528779,-41.778271742150594,105.1110075142416,70.20028618590366
BAM.A.TO,18.1,-18.96445802082705,-20.08157926571968,-8.450704225352114,9.021180378904214,-7.568396556395385,-5.129149258328235,-12.210366424036485,-7.175325811246371,7.478292411744428,5.17800040408598,-7.894803585081639,0.0,0.0,-0.5102537797122341,-13.389675200851308,-12.067399680864249,0.0,0.0,9.954532225616454,10.54834097241422,-25.343578883398223,-8.874844066575672,-7.102298676894513,9.383722387192158,-4.131716908219656,-0.2522541042241082,-5.371281831799712,0.0,11.079385829875696,6.193340403460496,-12.68525832920011,-27.60338557490411,-11.93106227794212,4.724110210259532,-11.794282971904412,11.481383300485536,-3.1520395550061897,-4.758961681087761,33.140145261982134,26.501168310346998,-28.537085335421764,-20.559736526538675,-7.1945806084063575,25.627348516693257,5.353138681865591,13.670368481312453,0.0,0.0,37.231067513786535,23.17761071672185,-22.21205501503152,-20.79511844850227,-13.153724247226636,34.077749304387744,-4.341594150625981,0.0,0.0,0.0,52.77621952031432,49.51330227312615
H.IR.TO,0.0,-33.571428571428555,-30.82229965156795,0.0,8.511120346813215,-7.919007048679924,-6.329113924050633,-5.853906846525827,-8.49176172370089,-7.813751658596256,-7.681863576819884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.17543859649122,0.0,0.0,9.080646341568652,8.771979591592823,-6.329113924050633,-5.853906846525827,-8.49176172370089,-7.813751658596256,-7.681863576819884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.45270874662816,7.636225621708838,3.1425873067700305,15.933561349639064,16.493885856042777,-6.329113924050633,-5.853906846525827,-8.49176172370089,-7.813751658596256,-7.681863576819884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG.TO,-4.12,0.0,0.0,0.0,57.877902633685245,20.315989556757597,-11.4817784999655,-24.140646195026843,-6.451612903225805,3.898901597258842,10.400478617757566,57.19298245614036,0.0,0.0,103.7244360799418,74.41999720908139,0.0,0.0,0.0,57.83341814983444,17.13112542559863,2.849002849002852,-7.365439093484413,-24.35897435897436,69.99790344970725,24.68335527216465,11.548060676648207,-12.538235957590796,0.0,19.127443971628846,16.07000394011768,61.46949780923492,-21.304347826086968,-38.695652173913054,120.47818137201403,113.20847727793554,-24.324324324324333,-16.377171215880896,0.0,79.09430547668424,0.1286600058596283,-4.850593112981734,11.194722463704364,-17.09836989613987,89.28845178958824,53.48096612153173,-73.43943437132927,26.674155052353065,0.0,134.85302737428754,78.61125555524113,4.058051566031118,-79.88646323315248,-35.12408854592421,265.4221306430088,112.4324614615415,-0.3739853466088334,30.7459838395452,0.0,171.23016676494032,57.80757672055613
AC.TO,1.7300000000000004,0.1454219162296248,0.1454219162296248,0.1454219162296248,15.69425033734461,3.0024156160864264,35.334872979214786,0.0,0.0,50.771522966865696,33.22500168996709,-2.7771336651790466,0.0,0.0,0.5580204355956715,-16.152645344956724,-1.3390099430788922,-19.89703498842484,-31.23054132231372,3.2634612408223904,-4.463697552806596,-18.8686272689527,-20.725562070114705,-29.981733747571678,24.875552731144648,-2.9690000722071765,51.82225355959375,-12.20110073930322,-6.934611998227027,78.26449012793398,56.26787876950184,-19.23762996245809,-12.314201211713254,1.5742465267452364,28.310888147855447,0.5951263739085797,6.622716830748902,12.765957446808526,0.0,30.084952013610437,18.75304149929664,-3.366192969465505,34.919966483156124,-6.171685246074915,112.77380326481598,53.3647808361671,99.98854356088812,-15.955308298562796,-15.955308298562796,112.57491491729914,103.38102785797824,2.802138724074286,8.353293444939844,18.249143212858748,66.20437136381116,29.957199099578897,6.622716830748902,12.765957446808526,0.0,30.084952013610437,18.75304149929664
TRP.TO,3.4099999999999966,-0.5517748758506608,-3.088946780796421,-4.793233082706761,11.705078981197657,-1.8066543775308035,-8.315069082604492,-9.813215002468269,-7.213453892513705,-4.962141010279968,-3.143569293421377,0.0,0.0,0.0,24.94632627688764,0.0,-0.7748505645339858,-4.693380562320134,-4.471994686738992,4.132004306633991,2.467329285243845,-12.505195735218978,-4.940318329344121,-14.716262619542816,19.9248428294764,-0.7886696865961058,-10.505950191826363,-7.706386575326077,-3.213254133626893,-3.4181745400720125,-0.5380335864873893,-6.102403573251467,-2.5484504442275284,-8.842724325307605,30.236901043524632,-3.675525318024236,-12.788656786987843,-14.084816284465234,-9.64844450883593,11.785754242874177,-5.824939229869816,-12.699290437260702,-2.506951859066703,-11.511626650943889,20.73755876877564,4.913281531676837,-12.235452709564584,0.0,0.0,26.544569535329977,22.299774212899667,-16.982089769076467,-20.114602043242165,-34.87143051269918,46.81616484834265,-11.167331581834093,-14.711438707353206,15.700139306862887,16.21878420923628,32.12143458601687,0.0957551588361287
ATH.TO,-6.109999999999999,0.0,0.0,0.0,18.032786885245905,4.883876181441263,-6.383820402511996,0.0,0.0,16.69922594621948,0.1200188700189102,-21.89662997027129,-46.299153180877326,-11.794434607733852,6.026676817008461,-1.998894620486368,-30.70211993297092,-33.02770132831974,-25.103102187673123,20.86424441570927,2.307745371695754,8.8340926148959,-2.991987096551576,2.362204724409451,67.53316448011105,46.77077582567463,-5.921794004958267,5.969842005043478,0.0,50.80839222903845,41.884724752371845,-6.111700896976977,-33.29582959128392,-14.028151885917712,20.970131533121425,14.194453438370264,0.0,0.0,0.0,4.625819127420372,6.041639762321443,-23.07250972781187,-42.00629298538178,-9.999999999999991,121.8813481286398,89.70284326923306,-34.68077922148707,-20.558083873993287,-10.090501655207548,84.77484847097006,70.89925809348253,46.50928532475672,0.0,0.0,91.1563135545252,64.00116702889545,-16.566322936363346,-21.279433594141192,-32.32479025437716,114.0924580309297,77.23511746903218
T.TO,9.65,-12.08194875631806,-15.246067625427242,-10.581109853285184,4.840145234683576,0.3666885351170111,-1.2516835888052953,-1.5165966550291767,0.0,6.728582495722557,5.883363667048394,-4.411343454597555,-3.9646320593268696,-2.3904382470119416,4.966428849710266,3.86538653132222,-3.1398934679001886,-7.171168899685679,0.0,0.7334031126278404,-8.838380026649496,-21.55643265524917,-16.185809454027947,-13.143402050923855,12.72367140669541,1.2149048802998692,0.0,0.0,0.0,9.996035368994075,6.953012214401431,-5.531062435577076,-11.136182630555702,0.0,11.354307621893778,3.2926299671436863,-5.036344591811092,-2.7599488522096336,-8.121960237036438,9.653600777285952,3.447981473495026,-15.844391488594257,3.3587654257463377,0.0,26.47890127898073,8.295134562062405,4.47252482735007,0.0,0.0,16.295997057959326,12.626789286465318,-13.875446237272042,-3.952689322288474,-12.803442574179558,21.96281160704122,-5.409570235050336,-0.0480866679070883,-5.078680795389529,-5.000486550835845,23.85415170634891,19.01942267766208
SLF.TO,10.66,2.857142857142859,0.0,0.0,3.548670951381052,3.497203630413076,0.0,0.0,0.0,11.016699409302042,3.5921159866058248,-8.08863248933959,-0.978835978835995,0.0,5.863821228792119,1.6288282900323647,-12.906003691620016,-18.020759141922152,-7.714262661279138,0.4944385062775507,-4.806132914228321,-4.4387750671197805,-11.348880847018982,-13.814906810681672,9.02221912435266,1.921208399363708,-0.1098418277680078,-4.986109949653827,-2.386212991604077,14.689005273335908,6.4449975982511,-11.430160437275974,-14.961713116632907,-8.461668355285386,11.726733048108548,0.3658263150488149,-24.495329259939066,-19.769249309110545,-26.097048256011558,7.642909097623801,-7.522849157149634,9.234803467246763,-3.2826733738912246,-4.888538923851628,21.30652235631193,5.451536835994141,24.57226340220072,18.575079399255227,18.815900193012,64.08241353116878,34.376402802941264,-46.10224097094478,-37.78279828674322,-8.108667565552263,10.614069230785892,-14.689534699705632,-43.68034974018984,0.0,0.0,26.20876170670821,-1.843703185967021
HSE.TO,-4.190000000000001,0.0,0.0,0.0,21.498957109159317,0.0,0.0,0.0,0.0,18.134878388679063,0.2160271434999847,-33.07944866645653,-35.27161416154589,-38.55164723226182,-6.509656612318822,-21.91521089085706,1.7513882956001714,1.4096539940196424,0.640751815463471,18.382203189454785,0.7953491557646504,11.909224261538933,1.637863876152058,-8.225306021225368,34.37482549294184,17.272799076162162,-5.7755029675727405,-10.384644012339548,-11.149524483953016,32.11814624289456,9.07854816758426,-23.79575040302768,-9.710494571773207,0.0,5.772774745082731,-16.058847800196503,-18.615467096847173,0.0,0.0,32.598687882362256,2.437980746539373,24.757441659068103,6.206611895546482,-10.743475578799194,73.41208489541283,37.4895806033482,7.048526254680784,-9.162424080798798,14.876908418090355,68.91651502633869,20.746479842867448,-22.60810445838573,-30.735591660816016,-25.53770314263316,51.72546251393252,7.355117927423832,12.036319328338063,10.299003322259132,6.376080691642649,63.55628625350914,25.98479956987676
CM.TO,17.779999999999994,1.2965249603104594,-2.880881423281855,0.0,10.61139028475712,6.199760560971439,-3.61179694307957,-3.6029175881748903,0.0,20.533335542015674,13.23480268930258,0.0,0.0,0.0,0.5379672606683288,-2.251719245536718,-6.865063122388791,-13.82879467737344,-9.675175760222228,-11.608442132654169,-7.620111967742017,4.886364023469858,-2.754509360447617,1.8803957917674383,21.804916474393742,12.107432788440288,0.3981742255025702,0.6511538829838234,-4.924393155590931,28.14750907791441,15.77169262139348,0.0,0.0,0.0,20.0004085898251,5.171141231288063,-7.473374721311855,-8.984144248514216,-10.357746192048577,-10.929421600594528,1.9486899137362776,1.84190342221066,-1.209821106619947,2.551393682914964,52.23634936502808,25.45631333228283,31.007368169105305,27.83940755596421,0.0,67.2614017989103,42.43366529450254,-7.854201302905027,-5.688143045529115,-18.64836145176225,7.221576046569213,7.094345961207111,21.18962616539682,6.897624008152737,3.3091247120563034,8.675218985874793,20.17568141986767
NMX.TO,0.0,-12.790697674418604,0.0,0.0,-12.064293960354131,-20.85139318885449,0.0,0.0,0.0,109.71166742194332,77.66990291262135,-3.278005417042853,-3.278005417042853,-7.410236822001535,0.6705303839149077,5.812903673866245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78290419755233,42.322123759018766,18.181818181818183,2.0979020979021,-0.714285714285715,125.88421050534708,82.92592363388826,-3.278005417042853,-3.278005417042853,-7.410236822001535,0.6705303839149077,5.812903673866245,0.0,0.0,0.0,0.0,0.0,44.10569105691057,2.9662093495934982,-14.0495867768595,183.39190408992263,125.8105375118099,-19.272135788191253,-13.58708523915174,-37.9946031260744,146.6660746071531,88.60118852942685,-3.278005417042853,-3.278005417042853,-7.410236822001535,0.6705303839149077,5.812903673866245,0.0,0.0,0.0,0.0,0.0
HBM.TO,-0.1500000000000003,4.199042983603628,-4.992647836449269,-0.6397688782625996,2.627655413307611,1.281746119617618,0.0,0.0,0.0,34.08667298253726,26.5228868694449,-8.159722222222218,-7.878074576206846,-8.395522388059705,16.271843400182807,18.12944911504394,-27.728244398035983,-28.968868721381643,-33.43517659475083,-2.023668877737663,-8.776514396026222,0.0,0.0,0.0,15.904968848342108,-6.344410876132929,17.140575013596134,16.78267931705247,-11.999821997478886,54.44606876166212,26.213132896949794,-25.205747657200057,-18.54301995748215,-26.253882191925047,123.15173959105624,50.852815125141305,-18.69790776634688,-28.504744174722774,-16.881459899369545,-11.11729199716036,-42.64285769905494,21.47627968934376,5.672133976633223,-40.47701470147378,81.22978527509643,49.3213312566708,131.0237906805615,203.82867578357255,155.0091745334267,216.2782285308417,250.2573236256223,48.45393629363889,38.14051390119611,2.6485422456686614,132.39500630983616,60.67568066741201,-40.18765698668927,-69.87925335370973,-31.87579855837613,10.154174201603844,-28.653409074697823
